,source_ind,state_name,company_name,brkr_district_code,brkr_district_name,brkr_tax_dist_code,brkr_tax_dist_name,substation_id,substation_name,sub_number,master_cdf,feeder_number,operating_voltage,effective_kv_class,circuit_use,construction_class,tot_ckt_lngth_ft,tot_ckt_lngth_mi,tot_oh_lngth_ft,tot_oh_lngth_mi,tot_ug_lngth_ft,tot_ug_lngth_mi,tot_3phs_lngth_ft,tot_3phs_oh_lngth_ft,tot_3phe_ug_lngth_ft,tot_5kv_lngth_ft,tot_5kv_oh_3phs_lngth_ft,tot_5kv_oh_lngth,tot_5kv_oh_ot_lngth_ft,tot_5kv_ug_3phs_lngth_ft,tot_5kv_ug_ot_lngth_ft,tot_15kv_lngth_ft,tot_15kv_oh_3_phs_lngth_ft,tot_15kv_oh_lngth_ft,tot_15kv_oh_ot_lngth_ft,tot_15kv_ug_3phs_lngth_ft,tot_15kv_ug_ot_lngth_ft,tot_ovr15kv_lngth_ft,tot_ovr15kv_oh_3phs_lngth_ft,tot_ovr15kv_oh_lngth,tot_ovr15kv_oh_ot_lngth_ft,tot_ovr15kv_ug_3phs_lngth_ft,tot_ovr15kv_ug_ot_lngth_ft,customers_served,breaker_setting,tra_nom_ca,sub_nom_voltge,sub_tax_dist,eap_sub_id,sub_str_address,sta_config,sta_regltn,sub_long,sub_lat,sub_gps_date,tbl_load_date
312,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_1101,1101,13.8,15000.0,Sub-Transmission,UG,29250.0,5.54,0.0,0.0,29250.0,5.54,28582.0,0.0,28582.0,346.0,0.0,0.0,0.0,346.0,0.0,28904.0,0.0,0.0,0.0,28236.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
313,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_1102,1102,13.8,15000.0,Sub-Transmission,UG,3401.0,0.64,0.0,0.0,3401.0,0.64,3401.0,0.0,3401.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.0,0.0,0.0,0.0,3401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
314,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_1103,1103,13.8,15000.0,Distribution,UG,5180.0,0.98,0.0,0.0,5180.0,0.98,5180.0,0.0,5180.0,0.0,0.0,0.0,0.0,0.0,0.0,5180.0,0.0,0.0,0.0,5180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
315,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_1104,1104,13.8,15000.0,Sub-Transmission,OH,22337.0,4.23,69.0,0.01,22268.0,4.22,22337.0,69.0,22268.0,0.0,0.0,0.0,0.0,0.0,0.0,22337.0,69.0,69.0,0.0,22268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
316,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_11W1,11W1,13.8,15000.0,Distribution,Mixed,89991.0,17.04,54445.0,10.31,35546.0,6.73,41534.0,17552.0,23982.0,2347.0,0.0,2347.0,2347.0,0.0,0.0,87464.0,17552.0,52098.0,34546.0,23982.0,11384.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
317,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_11W2,11W2,13.8,15000.0,Distribution,Mixed,33833.0,6.41,25165.0,4.7700000000000005,8668.0,1.64,18918.0,10250.0,8668.0,7199.0,1040.0,7199.0,6159.0,0.0,0.0,26538.0,9114.0,17870.0,8756.0,8668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
318,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_11W3,11W3,13.8,15000.0,Distribution,OH,23961.0,4.54,4493.0,0.85,19468.0,3.69,23961.0,4493.0,19468.0,0.0,0.0,0.0,0.0,0.0,0.0,23961.0,4493.0,4493.0,0.0,19468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
319,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,129.0,Quincy,56020675,NORTH QUINCY,11,05_07_11W4,11W4,13.8,15000.0,Distribution,OH,86183.0,16.32,73655.0,13.95,12528.0,2.37,36508.0,25728.0,10780.0,10206.0,1993.0,10206.0,8213.0,0.0,0.0,75774.0,23662.0,63279.0,39617.0,10780.0,1715.0,33.0,0.0,0.0,0.0,0.0,33.0,3161.0,,0.0,0.0,129.0,07-0011,"24 SPRUCE ST, QUINCY, MA",,,-71.03351599999998,42.278385,,2019-07-23 04:16:29
320,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,46.0,Wilmington,58500552,READING,11,05_14_11W1,11W1,7.97,15000.0,Distribution,OH,6175.0,1.17,6175.0,1.17,0.0,0.0,0.0,0.0,0.0,1517.0,0.0,1517.0,1517.0,0.0,0.0,4658.0,0.0,4658.0,4658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,46.0,,"ANDOVER ST, WILMINGTON, MA",,,-71.145752,42.602566,,2019-07-23 04:16:29
321,NE,Massachusetts,Massachusetts Electric,1.0,Central,191.0,Worcester,60539473,Marion Ave,18,05_01_18J394,18J394,4.16,5000.0,Distribution,Mixed,25522.0,4.83,5389.0,1.02,20133.0,3.81,12647.0,50.0,12597.0,25522.0,50.0,5389.0,5339.0,12597.0,7536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,,0.0,0.0,191.0,,MARION AVE,,,-71.791084,42.250446000000004,,2019-07-23 04:16:29
322,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2386,2386,23.0,20000.0,Sub-Transmission,Mixed,22133.0,4.19,16451.0,3.12,5682.0,1.08,22133.0,16451.0,5682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22133.0,16451.0,16451.0,0.0,5682.0,0.0,0.0,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
323,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2387,2387,23.0,20000.0,Sub-Transmission,OH,57526.0,10.9,57321.0,10.86,205.0,0.04,57526.0,57321.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44474.0,44269.0,44269.0,0.0,205.0,0.0,0.0,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
324,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2392,2392,23.0,20000.0,Sub-Transmission,OH,32826.0,6.22,28060.0,5.3100000000000005,4766.0,0.9,32826.0,28060.0,4766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27236.0,22470.0,22470.0,0.0,4766.0,0.0,0.0,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
325,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2399,2399,23.0,20000.0,Sub-Transmission,OH,17238.0,3.26,17176.0,3.25,62.0,0.01,17238.0,17176.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17238.0,17176.0,17176.0,0.0,62.0,0.0,,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
326,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2L1,2L1,13.2,15000.0,Distribution,Mixed,117426.0,22.24,83227.0,15.76,34199.0,6.48,37819.0,32877.0,4942.0,7449.0,4046.0,6760.0,2714.0,455.0,234.0,109877.0,28831.0,76367.0,47536.0,4487.0,29023.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.0,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
327,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2L2,2L2,13.2,15000.0,Distribution,OH,69700.0,13.2,57127.0,10.82,12573.0,2.38,27294.0,26506.0,788.0,5783.0,1103.0,5783.0,4680.0,0.0,0.0,63386.0,25403.0,50813.0,25410.0,788.0,11785.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.0,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
328,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2L3,2L3,13.2,15000.0,Distribution,OH,57103.0,10.81,51334.0,9.72,5769.0,1.09,35027.0,31317.0,3710.0,2622.0,1266.0,2487.0,1221.0,135.0,0.0,54434.0,30004.0,48800.0,18796.0,3575.0,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
329,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,23.0,Chelmsford,62269328,NORTH CHELMSFORD,2,05_14_2L4,2L4,13.2,15000.0,Distribution,Mixed,75349.0,14.27,29021.0,5.5,46328.0,8.77,61966.0,23485.0,38481.0,0.0,0.0,0.0,0.0,0.0,0.0,75195.0,23485.0,28867.0,5382.0,38481.0,7847.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,,0.0,0.0,23.0,14-0002,"15 QUIGLEY AVE, CHELMSFORD, MA",,,-71.37734999999998,42.636253,,2019-07-23 04:16:29
330,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,64.0,West Newbury,63494357,WEST NEWBURY,47,05_14_47L1,47L1,13.2,15000.0,Distribution,OH,550.0,0.1,550.0,0.1,0.0,0.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,64.0,14-0147,"47 STEWART ST, WEST NEWBURY, MA",,,-70.97898099999998,42.798458000000004,,2019-07-23 04:16:29
331,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,64.0,West Newbury,63494357,WEST NEWBURY,47,05_14_47L2,47L2,13.2,15000.0,Distribution,Mixed,405619.0,76.82000000000002,265678.0,50.32,139941.0,26.5,89358.0,86318.0,3040.0,67019.0,1724.0,55951.0,54227.0,1166.0,9902.0,338600.0,84594.0,209727.0,125133.0,1874.0,126999.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.0,,0.0,0.0,64.0,14-0147,"47 STEWART ST, WEST NEWBURY, MA",,,-70.97898099999998,42.798458000000004,,2019-07-23 04:16:29
332,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,132.0,Foxborough,71884725,FOXBORO 2,3432,05_05_3432W1,3432W1,13.8,15000.0,Distribution,Mixed,167723.0,31.77,99472.0,18.84,68251.0,12.93,41699.0,40129.0,1570.0,2536.0,0.0,2536.0,2536.0,0.0,0.0,165187.0,40129.0,96936.0,56807.0,1570.0,66681.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.0,,0.0,0.0,132.0,05-3432,"63 ELM ST, FOXBORO, MA",,,-71.237236,42.055923,,2019-07-23 04:16:29
333,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,132.0,Foxborough,71884725,FOXBORO 2,3432,05_05_3432W2,3432W2,13.8,15000.0,Distribution,Mixed,66822.0,12.66,40911.0,7.75,25911.0,4.91,55350.0,32576.0,22774.0,0.0,0.0,0.0,0.0,0.0,0.0,66672.0,32576.0,40761.0,8185.0,22774.0,3137.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,,0.0,0.0,132.0,05-3432,"63 ELM ST, FOXBORO, MA",,,-71.237236,42.055923,,2019-07-23 04:16:29
334,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,132.0,Foxborough,71922467,FOXBORO 1,3431,05_05_2287,2287,23.0,20000.0,Distribution,OH,39194.0,7.42,38035.0,7.2,1159.0,0.22,39194.0,38035.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39194.0,38035.0,38035.0,0.0,1159.0,0.0,0.0,,0.0,0.0,132.0,05-3431,"45 NEPONSET AVE, FOXBORO, MA",,,-71.248077,42.070454,,2019-07-23 04:16:29
335,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,132.0,Foxborough,71922467,FOXBORO 1,3431,05_05_2288,2288,23.0,20000.0,Distribution,OH,20544.0,3.89,20449.0,3.87,95.0,0.02,20544.0,20449.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20544.0,20449.0,20449.0,0.0,95.0,0.0,0.0,,0.0,0.0,132.0,05-3431,"45 NEPONSET AVE, FOXBORO, MA",,,-71.248077,42.070454,,2019-07-23 04:16:29
336,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,132.0,Foxborough,71922467,FOXBORO 1,3431,05_05_3431W1,3431W1,13.8,15000.0,Distribution,Mixed,99580.0,18.86,74795.0,14.17,24785.0,4.69,29925.0,22948.0,6977.0,933.0,933.0,933.0,0.0,0.0,0.0,96822.0,21240.0,72037.0,50797.0,6977.0,17808.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,,0.0,0.0,132.0,05-3431,"45 NEPONSET AVE, FOXBORO, MA",,,-71.248077,42.070454,,2019-07-23 04:16:29
337,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,132.0,Foxborough,71922467,FOXBORO 1,3431,05_05_3431W2,3431W2,13.8,15000.0,Distribution,Mixed,107929.0,20.44,84216.0,15.95,23713.0,4.49,50546.0,45454.0,5092.0,2955.0,0.0,2549.0,2549.0,0.0,406.0,104974.0,45454.0,81667.0,36213.0,5092.0,18215.0,0.0,0.0,0.0,0.0,0.0,0.0,2063.0,,0.0,0.0,132.0,05-3431,"45 NEPONSET AVE, FOXBORO, MA",,,-71.248077,42.070454,,2019-07-23 04:16:29
338,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,140.0,Uxbridge,72340720,UXBRIDGE,321,05_05_321W1,321W1,13.8,15000.0,Distribution,Mixed,229624.0,43.49,164299.0,31.12,65325.0,12.37,73239.0,66540.0,6699.0,0.0,0.0,0.0,0.0,0.0,0.0,228769.0,66280.0,163444.0,97164.0,6699.0,58626.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.0,,0.0,0.0,140.0,05-0321,"48 DEPOT ST, UXBRIDGE, MA",,,-71.62289399999999,42.073421,,2019-07-23 04:16:29
339,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,140.0,Uxbridge,72340720,UXBRIDGE,321,05_05_321W10,321W10,13.8,15000.0,Distribution,OH,46368.0,8.78,46202.0,8.75,166.0,0.03,46368.0,46202.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,46368.0,46202.0,46202.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,140.0,05-0321,"48 DEPOT ST, UXBRIDGE, MA",,,-71.62289399999999,42.073421,,2019-07-23 04:16:29
340,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,140.0,Uxbridge,72340720,UXBRIDGE,321,05_05_321W2,321W2,13.8,15000.0,Distribution,Mixed,500626.0,94.82,399016.0,75.57000000000002,101610.0,19.24,124710.0,118092.0,6618.0,30446.0,0.0,30446.0,30446.0,0.0,0.0,468877.0,118092.0,367267.0,249175.0,6618.0,94992.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,,0.0,0.0,140.0,05-0321,"48 DEPOT ST, UXBRIDGE, MA",,,-71.62289399999999,42.073421,,2019-07-23 04:16:29
341,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,140.0,Uxbridge,72340720,UXBRIDGE,321,05_05_321W4,321W4,13.8,15000.0,Distribution,Mixed,66291.0,12.56,49650.0,9.4,16641.0,3.15,34064.0,33591.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,66291.0,33591.0,49650.0,16059.0,473.0,16168.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,,0.0,0.0,140.0,05-0321,"48 DEPOT ST, UXBRIDGE, MA",,,-71.62289399999999,42.073421,,2019-07-23 04:16:29
342,NE,Massachusetts,Massachusetts Electric,7.0,South Shore,259.0,Scituate,176276575,SCITUATE,15,05_07_15J1,15J1,4.16,5000.0,Distribution,OH,86012.0,16.29,80307.0,15.21,5705.0,1.08,32266.0,31677.0,589.0,86012.0,31677.0,80307.0,48630.0,589.0,5116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,,0.0,0.0,259.0,07-0015,"Near 396 FIRST PARISH ROAD, SCITUATE, MA",,,-70.761444,42.198437,,2019-07-23 04:16:29
343,NE,Massachusetts,Massachusetts Electric,1.0,Central,193.0,Paxton,185187790,PAXTON MUNI,392,05_01_PM1,PM1,13.8,15000.0,Distribution,OH,172.0,0.03,172.0,0.03,0.0,0.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,193.0,,,,,0.0,0.0,,2019-07-23 04:16:29
344,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,188921536,WEST AMESBURY,275,05_14_2377N,2377N,23.0,20000.0,Sub-Transmission,OH,53402.0,10.11,47097.0,8.92,6305.0,1.19,50899.0,44594.0,6305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53402.0,44594.0,47097.0,2503.0,6305.0,0.0,5.0,,0.0,0.0,65.0,,"102 MIDDLE RD, AMESBURY, MA",,,-70.96916999999998,42.837433000000004,,2019-07-23 04:16:29
345,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,188921536,WEST AMESBURY,275,05_14_2377S,2377S,23.0,20000.0,Sub-Transmission,UG,1365.0,0.26,0.0,0.0,1365.0,0.26,1365.0,0.0,1365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,0.0,0.0,0.0,1365.0,0.0,,,0.0,0.0,65.0,,"102 MIDDLE RD, AMESBURY, MA",,,-70.96916999999998,42.837433000000004,,2019-07-23 04:16:29
346,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,188921536,WEST AMESBURY,275,05_14_2396N,2396N,23.0,20000.0,Sub-Transmission,OH,43644.0,8.27,42566.0,8.06,1078.0,0.2,43644.0,42566.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37280.0,36202.0,36202.0,0.0,1078.0,0.0,7.0,,0.0,0.0,65.0,,"102 MIDDLE RD, AMESBURY, MA",,,-70.96916999999998,42.837433000000004,,2019-07-23 04:16:29
347,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,188921536,WEST AMESBURY,275,05_14_2396S,2396S,23.0,20000.0,Sub-Transmission,OH,39378.0,7.46,38140.0,7.22,1238.0,0.23,39378.0,38140.0,1238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39378.0,38140.0,38140.0,0.0,1238.0,0.0,0.0,,0.0,0.0,65.0,,"102 MIDDLE RD, AMESBURY, MA",,,-70.96916999999998,42.837433000000004,,2019-07-23 04:16:29
348,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,188921536,WEST AMESBURY,275,05_14_275L2,275L2,13.2,15000.0,Distribution,Mixed,182610.0,34.59,121183.0,22.95,61427.0,11.63,77410.0,70195.0,7215.0,30470.0,6091.0,27046.0,20955.0,0.0,3424.0,152140.0,64104.0,94137.0,30033.0,7215.0,50522.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,,0.0,0.0,65.0,,"102 MIDDLE RD, AMESBURY, MA",,,-70.96916999999998,42.837433000000004,,2019-07-23 04:16:29
349,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,65.0,Amesbury,188921536,WEST AMESBURY,275,05_14_275L4,275L4,13.2,15000.0,Distribution,Mixed,194672.0,36.87,135659.0,25.69,59013.0,11.18,90152.0,75699.0,14453.0,37733.0,5144.0,29717.0,24573.0,57.0,7959.0,156804.0,70420.0,105807.0,35038.0,14396.0,36601.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,,0.0,0.0,65.0,,"102 MIDDLE RD, AMESBURY, MA",,,-70.96916999999998,42.837433000000004,,2019-07-23 04:16:29
350,NE,Massachusetts,Massachusetts Electric,5.0,Southeast,132.0,Foxborough,197804692,DUMMY-2468W1,,05_05_2468W1,2468W1,13.8,15000.0,Distribution,Mixed,5511.0,1.04,2422.0,0.46,3089.0,0.59,5445.0,2422.0,3023.0,0.0,0.0,0.0,0.0,0.0,0.0,5511.0,2422.0,2422.0,0.0,3023.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,,,,132.0,,,,,,,,2019-07-23 04:16:29
351,NE,Massachusetts,Massachusetts Electric,1.0,Central,147.0,Millbury,198002286,MILLBURY,5,05_01_SS3,SS3,13.8,15000.0,Sub-Transmission,Mixed,3447.0,0.65,2171.0,0.41,1276.0,0.24,3447.0,2171.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,3447.0,2171.0,2171.0,0.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,147.0,01-0305,"30 PROVIDENCE ST, MILLBURY, MA",,,0.0,0.0,,2019-07-23 04:16:29
352,NE,Massachusetts,Massachusetts Electric,1.0,Central,193.0,Paxton,198144822,PAXTON MUNI,392,05_01_PM2,PM2,0.0,15000.0,Distribution,OH,729.0,0.14,729.0,0.14,0.0,0.0,729.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,193.0,,,,,0.0,0.0,,2019-07-23 04:16:29
353,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,21.0,Lowell,199739982,PERRY STREET,3,05_14_301,301,13.8,15000.0,Distribution,UG,4654.0,0.88,0.0,0.0,4654.0,0.88,4654.0,0.0,4654.0,0.0,0.0,0.0,0.0,0.0,0.0,4654.0,0.0,0.0,0.0,4654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,21.0,14-0003,"53 PERRY ST, LOWELL, MA",,,0.0,0.0,,2019-07-23 04:16:29
354,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,21.0,Lowell,199739982,PERRY STREET,3,05_14_304,304,13.8,15000.0,Sub-Transmission,UG,15825.0,3.0,0.0,0.0,15825.0,3.0,15825.0,0.0,15825.0,0.0,0.0,0.0,0.0,0.0,0.0,15825.0,0.0,0.0,0.0,15825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,,0.0,0.0,21.0,14-0003,"53 PERRY ST, LOWELL, MA",,,0.0,0.0,,2019-07-23 04:16:29
355,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,21.0,Lowell,199739982,PERRY STREET,3,05_14_306,306,13.8,15000.0,Distribution,OH,10799.0,2.05,816.0,0.15,9983.0,1.89,10799.0,816.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,10799.0,816.0,816.0,0.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,21.0,14-0003,"53 PERRY ST, LOWELL, MA",,,0.0,0.0,,2019-07-23 04:16:29
356,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,21.0,Lowell,199739982,PERRY STREET,3,05_14_310,310,13.8,15000.0,Distribution,UG,9106.0,1.72,0.0,0.0,9106.0,1.72,9106.0,0.0,9106.0,0.0,0.0,0.0,0.0,0.0,0.0,9106.0,0.0,0.0,0.0,9106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,,0.0,0.0,21.0,14-0003,"53 PERRY ST, LOWELL, MA",,,0.0,0.0,,2019-07-23 04:16:29
357,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,21.0,Lowell,199739982,PERRY STREET,3,05_14_312,312,13.8,15000.0,Distribution,OH,15671.0,2.97,1143.0,0.22,14528.0,2.75,15671.0,1143.0,14528.0,0.0,0.0,0.0,0.0,0.0,0.0,15671.0,1143.0,1143.0,0.0,14528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,,0.0,0.0,21.0,14-0003,"53 PERRY ST, LOWELL, MA",,,0.0,0.0,,2019-07-23 04:16:29
358,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,21.0,Lowell,199739982,PERRY STREET,3,05_14_315,315,13.8,15000.0,Distribution,UG,14112.0,2.67,0.0,0.0,14112.0,2.67,14112.0,0.0,14112.0,0.0,0.0,0.0,0.0,0.0,0.0,14112.0,0.0,0.0,0.0,14112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,21.0,14-0003,"53 PERRY ST, LOWELL, MA",,,0.0,0.0,,2019-07-23 04:16:29
359,NE,Massachusetts,Massachusetts Electric,14.0,Merrimack Valley,21.0,Lowell,199739982,PERRY STREET,3,05_14_3J1,3J1,4.16,5000.0,Distribution,OH,14076.0,2.67,352.0,0.07,13724.0,2.6,14076.0,352.0,13724.0,14076.0,352.0,352.0,0.0,13724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,,0.0,0.0,21.0,14-0003,"53 PERRY ST, LOWELL, MA",,,0.0,0.0,,2019-07-23 04:16:29
